@relation meta-weka.filters.unsupervised.attribute.RemoveType-Tnominal-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute T numeric
@attribute N numeric
@attribute p numeric
@attribute k numeric
@attribute Bin numeric
@attribute Cost numeric
@attribute SDratio numeric
@attribute correl numeric
@attribute cancor1 numeric
@attribute cancor2 numeric
@attribute fract1 numeric
@attribute fract2 numeric
@attribute skewness numeric
@attribute kurtosis numeric
@attribute Hc numeric
@attribute Hx numeric
@attribute MCx numeric
@attribute EnAtr numeric
@attribute NSRatio numeric
@attribute class {0,0.067,0.081,0.092,0.133,0.208,0.276,0.279,0.282,0.32,0.458,0.467,0.48,0.599,0.623,0.698,0.762,0.779,0.831,0.845,0.887,0.954,0.974,1.017,1.039,1.071,1.09,1.117,1.127,1.134,1.139,1.204,1.216,1.324,1.332,1.352,1.396,1.428,1.432,1.465,1.468,1.498,1.512,1.553,1.557,1.635,1.664,1.675,1.686,1.733,1.79,1.791,1.798,1.807,1.868,1.874,1.889,1.933,1.957,2.018,2.049,2.08,2.102,2.13,2.152,2.209,2.286,2.33,2.385,2.386,2.408,2.513,2.569,2.596,2.605,2.641,2.702,2.703,2.711,2.779,2.817,2.848,2.863,2.907,2.96,3.114,3.126,3.129,3.138,3.196,3.262,3.285,3.325,3.329,3.341,3.35,3.388,3.401,3.421,3.474,3.499,3.529,3.533,3.569,3.629,3.663,3.721,3.818,3.893,3.949,4.066,4.138,4.188,4.226,4.295,4.334,4.364,4.394,4.43,4.508,4.518,4.637,4.643,4.689,4.772,4.862,5.036,5.046,5.138,5.193,5.249,5.325,5.376,5.378,5.384,5.45,5.458,5.494,5.524,5.558,5.592,5.683,5.712,5.727,5.823,5.857,5.916,5.917,6.027,6.079,6.142,6.198,6.204,6.276,6.298,6.331,6.724,6.743,6.762,6.831,6.864,6.896,6.911,6.924,7.228,7.248,7.428,7.431,7.494,7.636,7.642,7.746,7.817,8.069,8.105,8.122,8.163,8.187,8.25,8.38,8.43,8.455,8.582,8.698,8.735,8.933,9.016,9.035,9.068,9.194,9.333,9.348,9.379,9.413,9.449,9.523,9.614,9.634,9.654,9.714,9.817,9.824,9.856,9.939,9.961,10.095,10.139,10.182,10.247,10.311,10.391,10.425,10.489,10.508,10.52,10.53,10.574,10.589,10.838,10.842,10.888,10.987,10.988,11.16,11.206,11.317,11.336,11.428,11.726,11.746,11.8,11.893,11.903,11.927,12.056,12.408,12.551,12.658,12.789,12.819,12.825,12.875,12.885,12.886,13.026,13.089,13.242,13.333,13.359,13.761,13.84,14.156,14.174,14.238,14.475,14.517,14.534,14.666,14.734,14.792,14.909,15.325,15.477,15.566,15.631,16.137,16.19,16.326,16.506,16.761,16.834,17.003,17.029,17.142,17.334,17.368,17.397,17.458,17.482,17.873,18.07,18.104,18.49,18.767,18.77,18.864,18.984,19.068,19.113,19.334,19.646,19.651,19.799,19.821,19.883,20.234,20.521,20.781,20.951,20.991,21.007,21.059,21.169,21.217,21.713,21.975,22.258,22.433,22.891,22.907,22.942,23.103,23.491,23.717,23.962,24.057,24.23,24.264,24.395,25.072,25.551,25.637,25.77,26.324,26.391,27.011,27.105,27.457,28.78,28.917,29.576,30.033,30.35,32.358,33.235,33.388,33.649,35.782,37.27,37.331,38.998,39.904,40.787,41.532,41.688,45.375,45.722,45.885,46.17,46.395,46.857,46.905,47.389,47.811,47.924,47.963,48.169,48.412,48.825,48.874,48.987,49.114,50.577,50.653,51.73,51.756,51.781,52.018,52.292,53.424,54.314,54.603,55.135,55.199,56.598,60.68,66.211,66.737,67.655,68.76,69.845,71.882,75.982,76.244,76.475,77.548,77.928,78.445,79.805,81.573,83.376,86.162,94.355,96.224,96.901,98.746,100.289,101.645,102.061,108.421,119.743,120.692,122.36,132.816,134.341,137.559,138.84,153.12,161.514,162.981,166.556,167.387,169.408,200.349,245.12,258.86,270.416,273.295,275.541,312.527,382.362,446.613,455.064,456.399,460.012,460.999,467.007,540.695,580.434,596.315,664.078,808.031,885.438,2575.83,3041.74,12041}

@data
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,580.434
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,48.169
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,9.634
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,51.781
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,12041
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,51.781
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,460.012
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,0
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,808.031
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,167.387
14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,69.845
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,2.13
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,161.514
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,161.514
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,46.857
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,14.909
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,5.325
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,161.514
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,16.506
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,161.514
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,161.514
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,5.857
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,120.692
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,18.104
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,53.424
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,161.514
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,0.887
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,20.234
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,47.389
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,30.35
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,55.199
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,0
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,71.882
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,41.532
2580,7078,56,91,0,0,2.2442,?,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,48.987
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,2.286
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,4.364
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,6.027
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,17.458
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,0.208
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,2.702
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,1.039
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,3.949
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,200.349
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,20.991
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,0
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,94.355
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,3.533
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,17.873
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,39.904
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,0.623
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,4.364
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,8.105
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,6.027
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,16.834
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,0.831
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,12.886
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,3.325
1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,2.286
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,11.893
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,1.874
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,4.643
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,33.235
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,9.856
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,9.449
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,6.924
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,10.508
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,10.589
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,28.917
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,13.359
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,48.874
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,0.081
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,5.376
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,14.174
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,12.056
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,10.182
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,15.477
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,11.16
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,3.421
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,12.056
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,0
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,12.789
846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,5.458
